entry_number,gulper_id,task,subtask,entry_start_time,entry_end_time,duration_seconds,job_id
3,6,Earthworks,Dig trench,15:39:09,15:49:50,641.3,2026-08-20_03
4,7,Rest,,15:39:13,15:42:49,216.2,2026-08-20_03
5,8,Superstructure,Modification,15:39:55,15:42:27,152,2026-08-20_03
6,17,Equipment,Maneuvering,15:40:26,15:42:43,137,2026-08-20_03
7,8,Rest,,15:42:27,15:44:16,108.9,2026-08-20_03
8,17,Fluidizing,Fetching water,15:42:43,15:54:56,732.3,2026-08-20_03
9,7,Fluidizing,Fetching water,15:42:49,15:53:41,651.4,2026-08-20_03
10,8,Fluidizing,Mixing,15:44:16,15:46:37,140.9,2026-08-20_03
11,8,Fluidizing,Adding water,15:46:37,15:47:14,37,2026-08-20_03
12,8,Equipment,Maneuvering,15:47:14,15:47:54,40.1,2026-08-20_03
13,8,Fluidizing,Mixing,15:47:54,15:49:44,109.8,2026-08-20_03
14,8,Rest,,15:49:44,15:50:34,50.3,2026-08-20_03
15,6,Rest,,15:49:50,15:49:58,8,2026-08-20_03
16,6,Earthworks,Dig trench,15:49:58,15:50:24,25.9,2026-08-20_03
17,6,Equipment,Maneuvering,15:50:24,15:50:28,4.6,2026-08-20_03
18,6,Earthworks,Dig trench,15:50:28,15:53:47,198.4,2026-08-20_03
19,8,Fluidizing,Mixing,15:50:34,15:50:50,15.7,2026-08-20_03
20,8,Extraction,Pulling out trash,15:50:50,15:51:31,41,2026-08-20_03
21,8,Fluidizing,Mixing,15:51:31,15:55:25,233.7,2026-08-20_03
22,7,Rest,,15:53:41,15:58:42,301.8,2026-08-20_03
23,6,Rest,,15:53:47,16:00:36,408.8,2026-08-20_03
24,17,Earthworks,Dig trench,15:54:56,15:56:47,111.5,2026-08-20_03
25,8,Extraction,Pulling out trash,15:55:25,15:55:37,12.2,2026-08-20_03
26,8,Fluidizing,Mixing,15:55:37,16:00:30,293.4,2026-08-20_03
27,17,Rest,,15:56:47,15:56:54,7.3,2026-08-20_03
28,17,Earthworks,Dig trench,15:56:54,16:00:52,237.1,2026-08-20_03
29,7,Equipment,Maneuvering,15:58:42,16:00:01,78.5,2026-08-20_03
30,7,Rest,,16:00:01,16:02:12,131.2,2026-08-20_03
31,8,Equipment,Cleaning,16:00:30,16:02:17,106.5,2026-08-20_03
32,6,Earthworks,Dig trench,16:00:36,16:02:05,89.4,2026-08-20_03
33,17,Rest,,16:00:52,16:01:56,63.9,2026-08-20_03
34,17,Earthworks,Dig trench,16:01:56,16:02:44,48.7,2026-08-20_03
35,6,Rest,,16:02:05,16:04:29,144.5,2026-08-20_03
36,7,Earthworks,Dig trench,16:02:12,16:02:23,10.8,2026-08-20_03
37,8,Rest,,16:02:17,16:02:49,32.5,2026-08-20_03
38,7,Rest,,16:02:23,16:10:53,510.3,2026-08-20_03
39,17,Communication,With other gulper(s),16:02:44,16:02:59,14.3,2026-08-20_03
40,8,Communication,With other gulper(s),16:02:49,16:04:37,107.5,2026-08-20_03
41,17,Earthworks,Dig trench,16:02:59,16:04:42,103.6,2026-08-20_03
42,6,Earthworks,Dig trench,16:04:29,16:06:48,138.7,2026-08-20_03
43,8,Fluidizing,Mixing,16:04:37,16:06:15,98.5,2026-08-20_03
44,17,Rest,,16:04:42,16:06:45,123,2026-08-20_03
45,8,Rest,,16:06:15,16:06:53,37.5,2026-08-20_03
46,17,Earthworks,Dig trench,16:06:45,16:11:08,262.7,2026-08-20_03
47,6,Rest,,16:06:48,16:11:06,257.6,2026-08-20_03
48,8,Equipment,Maneuvering,16:06:53,16:07:45,52.2,2026-08-20_03
49,8,Rest,,16:07:45,16:10:47,182.1,2026-08-20_03
50,8,Superstructure,Modification,16:10:47,16:11:59,71.4,2026-08-20_03
51,7,Equipment,Maneuvering,16:10:53,16:11:00,6.8,2026-08-20_03
52,7,Superstructure,Modification,16:11:00,16:11:43,43,2026-08-20_03
53,6,Earthworks,Dig trench,16:11:06,16:15:06,240.1,2026-08-20_03
54,17,Rest,,16:11:08,16:15:12,243.6,2026-08-20_03
55,7,Rest,,16:11:43,16:15:27,224,2026-08-20_03
56,8,Rest,,16:11:59,16:12:20,21.5,2026-08-20_03
57,8,Fluidizing,Adding water,16:12:20,16:12:53,33.3,2026-08-20_03
58,8,Communication,With other gulper(s),16:12:53,16:13:51,58,2026-08-20_03
59,8,Rest,,16:13:51,16:16:20,149,2026-08-20_03
60,6,Rest,,16:15:06,16:16:24,78.2,2026-08-20_03
61,17,Earthworks,Dig trench,16:15:12,16:18:17,185.6,2026-08-20_03
62,7,Earthworks,Dig trench,16:15:27,16:16:31,64.4,2026-08-20_03
63,8,Communication,With other gulper(s),16:16:20,16:18:26,125.8,2026-08-20_03
64,6,Communication,With other gulper(s),16:16:24,16:18:23,119.4,2026-08-20_03
65,7,Rest,,16:16:31,16:19:32,181,2026-08-20_03
66,17,Rest,,16:18:17,16:19:56,98.5,2026-08-20_03
67,6,Earthworks,Dig trench,16:18:23,16:19:57,93.9,2026-08-20_03
68,8,Rest,,16:18:26,16:22:08,222,2026-08-20_03
69,7,Earthworks,Dig trench,16:19:32,16:20:02,30.2,2026-08-20_03
70,17,Earthworks,Dig trench,16:19:56,16:22:43,167.7,2026-08-20_03
71,6,Rest,,16:19:57,16:28:13,495.7,2026-08-20_03
72,7,Rest,,16:20:02,16:28:28,505.8,2026-08-20_03
73,8,Earthworks,Dig trench,16:22:08,16:23:21,73.4,2026-08-20_03
74,17,Rest,,16:22:43,16:23:27,44.1,2026-08-20_03
75,8,Rest,,16:23:21,16:26:27,185.4,2026-08-20_03
76,17,Earthworks,Dig trench,16:23:27,16:26:22,174.2,2026-08-20_03
77,17,Rest,,16:26:22,16:26:39,17.5,2026-08-20_03
78,8,Earthworks,Dig trench,16:26:27,16:28:35,127.8,2026-08-20_03
79,17,Communication,With other gulper(s),16:26:39,16:28:24,105.1,2026-08-20_03
80,6,Equipment,Cleaning,16:28:13,16:28:41,27.9,2026-08-20_03
81,17,Rest,,16:28:24,16:30:17,113.3,2026-08-20_03
82,7,Communication,With other gulper(s),16:28:28,16:28:32,3.8,2026-08-20_03
83,7,Rest,,16:28:32,16:31:45,193.2,2026-08-20_03
84,8,Rest,,16:28:35,16:28:49,14.1,2026-08-20_03
85,6,Equipment,Maneuvering,16:28:41,16:28:57,16,2026-08-20_03
86,8,Extraction,Removing sludge,16:28:49,16:46:20,1051.3,2026-08-20_03
87,6,Rest,,16:28:57,16:31:49,171.9,2026-08-20_03
88,17,Superstructure,Modification,16:30:17,16:30:34,17,2026-08-20_03
89,17,Fluidizing,Adding water,16:30:34,16:30:46,11.6,2026-08-20_03
90,17,Equipment,Maneuvering,16:30:46,16:31:24,38.1,2026-08-20_03
91,17,Fluidizing,Mixing,16:31:24,16:33:04,100.4,2026-08-20_03
92,7,Disposal,,16:31:45,16:32:25,40.3,2026-08-20_03
93,6,Disposal,,16:31:49,16:32:24,35.1,2026-08-20_03
94,6,Rest,,16:32:24,16:33:48,84.1,2026-08-20_03
95,7,Rest,,16:32:25,16:32:54,29,2026-08-20_03
96,7,Communication,With other gulper(s),16:32:54,16:32:58,3.4,2026-08-20_03
97,7,Rest,,16:32:58,16:33:56,57.8,2026-08-20_03
98,17,Rest,,16:33:04,16:36:16,191.3,2026-08-20_03
99,6,Disposal,,16:33:48,16:35:24,95.6,2026-08-20_03
100,7,Equipment,Maneuvering,16:33:56,16:35:32,95.9,2026-08-20_03
101,6,Rest,,16:35:24,16:35:43,19.5,2026-08-20_03
102,7,Fluidizing,Fetching water,16:35:32,16:41:27,355.8,2026-08-20_03
103,6,Disposal,,16:35:43,16:39:03,200.4,2026-08-20_03
104,17,Fluidizing,Mixing,16:36:16,16:38:37,141,2026-08-20_03
105,17,Communication,With client(s),16:38:37,16:41:53,195.9,2026-08-20_03
106,6,Rest,,16:39:03,16:39:44,40.2,2026-08-20_03
107,6,Disposal,,16:39:44,16:40:05,21.1,2026-08-20_03
108,6,Rest,,16:40:05,16:46:05,360.3,2026-08-20_03
109,7,Equipment,Maneuvering,16:41:27,16:42:22,54.6,2026-08-20_03
110,17,Rest,,16:41:53,16:42:55,62.3,2026-08-20_03
111,7,Disposal,,16:42:22,16:43:01,39.1,2026-08-20_03
112,17,Fluidizing,Mixing,16:42:55,16:47:20,264.8,2026-08-20_03
113,7,Rest,,16:43:01,16:44:11,70,2026-08-20_03
114,7,Disposal,,16:44:11,16:46:08,117.3,2026-08-20_03
115,6,Equipment,Maneuvering,16:46:05,16:47:12,67,2026-08-20_03
116,7,Rest,,16:46:08,16:47:16,67.7,2026-08-20_03
117,8,Rest,,16:46:20,16:46:28,8,2026-08-20_03
118,8,Extraction,Removing sludge,16:46:28,16:58:40,731.9,2026-08-20_03
119,6,Equipment,Maneuvering,16:47:12,16:47:58,45.9,2026-08-20_03
120,7,Communication,With other gulper(s),16:47:16,16:48:32,75.8,2026-08-20_03
121,17,Equipment,Maneuvering,16:47:20,16:48:16,56.3,2026-08-20_03
122,6,Disposal,,16:47:58,16:48:12,14.4,2026-08-20_03
123,6,Rest,,16:48:12,16:50:08,115.6,2026-08-20_03
124,17,Rest,,16:48:16,16:50:01,105,2026-08-20_03
125,7,Fluidizing,Fetching water,16:48:32,16:50:37,125.2,2026-08-20_03
126,17,Extraction,Pulling out trash,16:50:01,16:50:49,47.7,2026-08-20_03
127,6,Disposal,,16:50:08,16:50:26,17.6,2026-08-20_03
128,6,Rest,,16:50:26,16:50:33,7.4,2026-08-20_03
129,6,Equipment,Cleaning,16:50:33,16:51:18,45.3,2026-08-20_03
130,7,Rest,,16:50:37,16:55:50,313.2,2026-08-20_03
131,17,Equipment,Cleaning,16:50:49,16:51:10,21.2,2026-08-20_03
132,17,Fluidizing,Mixing,16:51:10,16:52:07,57.3,2026-08-20_03
133,6,Rest,,16:51:18,16:51:26,7.8,2026-08-20_03
134,6,Equipment,Maneuvering,16:51:26,16:51:40,14.2,2026-08-20_03
135,6,Disposal,,16:51:40,16:51:55,14.4,2026-08-20_03
136,6,Rest,,16:51:55,16:53:43,108.7,2026-08-20_03
137,17,Extraction,Pulling out trash,16:52:07,16:52:53,45.9,2026-08-20_03
138,17,Fluidizing,Mixing,16:52:53,16:53:10,16.3,2026-08-20_03
139,17,Extraction,Pulling out trash,16:53:10,16:55:01,111.1,2026-08-20_03
140,6,Disposal,,16:53:43,16:54:09,25.8,2026-08-20_03
141,6,Rest,,16:54:09,16:55:56,106.6,2026-08-20_03
142,17,Fluidizing,Mixing,16:55:01,16:55:14,13.5,2026-08-20_03
143,17,Extraction,Pulling out trash,16:55:14,16:56:05,50.9,2026-08-20_03
144,7,Disposal,,16:55:50,16:56:08,17.9,2026-08-20_03
145,6,Fluidizing,Mixing,16:55:56,16:56:36,40.3,2026-08-20_03
146,17,Rest,,16:56:05,17:01:02,297.2,2026-08-20_03
147,7,Rest,,16:56:08,17:01:35,327,2026-08-20_03
148,6,Extraction,Pulling out trash,16:56:36,16:57:39,62.8,2026-08-20_03
149,6,Extraction,Pulling out trash,16:57:39,16:59:07,87.9,2026-08-20_03
150,8,Equipment,Maneuvering,16:58:40,16:59:15,34.7,2026-08-20_03
151,6,Fluidizing,Mixing,16:59:07,16:59:33,26.8,2026-08-20_03
152,8,Extraction,Removing sludge,16:59:15,17:00:58,103.8,2026-08-20_03
153,6,Earthworks,Repair pit liner,16:59:33,16:59:42,8.7,2026-08-20_03
154,6,Extraction,Pulling out trash,16:59:42,17:01:29,107.2,2026-08-20_03
155,8,Rest,,17:00:58,17:01:38,39.5,2026-08-20_03
156,17,Extraction,Pulling out trash,17:01:02,17:01:05,2.7,2026-08-20_03
157,17,Extraction,Removing sludge,17:01:05,17:17:05,960.1,2026-08-20_03
158,6,Rest,,17:01:29,17:03:43,134,2026-08-20_03
159,7,Communication,With other gulper(s),17:01:35,17:02:54,78.5,2026-08-20_03
160,8,Communication,With other gulper(s),17:01:38,17:02:56,78.2,2026-08-20_03
161,7,Disposal,,17:02:54,17:03:26,32.5,2026-08-20_03
162,8,Rest,,17:02:56,17:07:55,299.2,2026-08-20_03
163,7,Rest,,17:03:26,17:05:40,134.2,2026-08-20_03
164,6,Disposal,,17:03:43,17:04:41,58.1,2026-08-20_03
165,6,Rest,,17:04:41,17:06:24,102.9,2026-08-20_03
166,7,Disposal,,17:05:40,17:06:58,77.6,2026-08-20_03
167,6,Equipment,Maneuvering,17:06:24,17:08:01,96.4,2026-08-20_03
168,7,Rest,,17:06:58,17:08:47,108.9,2026-08-20_03
169,8,Equipment,Maneuvering,17:07:55,17:09:08,72.2,2026-08-20_03
170,6,Extraction,Removing sludge,17:08:01,17:09:14,72.8,2026-08-20_03
171,7,Disposal,,17:08:47,17:13:00,253.1,2026-08-20_03
172,8,Communication,With other gulper(s),17:09:08,17:12:57,229.6,2026-08-20_03
173,6,Fluidizing,Mixing,17:09:14,17:09:53,39.8,2026-08-20_03
174,6,Equipment,Maneuvering,17:09:53,17:16:10,376.2,2026-08-20_03
175,8,Rest,,17:12:57,17:17:56,298.6,2026-08-20_03
176,7,Rest,,17:13:00,17:20:59,478.7,2026-08-20_03
177,6,Fluidizing,Mixing,17:16:10,17:21:13,303.3,2026-08-20_03
178,17,Equipment,Cleaning,17:17:05,17:21:16,251.3,2026-08-20_03
179,8,Extraction,Pulling out trash,17:17:56,17:21:25,209.1,2026-08-20_03
180,7,Disposal,,17:20:59,17:21:07,7.8,2026-08-20_03
181,7,Rest,,17:21:07,17:22:32,85.7,2026-08-20_03
182,6,Equipment,Cleaning,17:21:13,17:23:20,126.6,2026-08-20_03
183,17,Rest,,17:21:16,17:24:26,189.8,2026-08-20_03
184,8,Extraction,Removing sludge,17:21:25,17:25:27,242.3,2026-08-20_03
185,7,Disposal,,17:22:32,17:22:57,24.9,2026-08-20_03
186,7,Rest,,17:22:57,17:24:30,92.7,2026-08-20_03
187,6,Rest,,17:23:20,17:28:56,336.2,2026-08-20_03
188,17,Communication,With other gulper(s),17:24:26,17:25:30,64.1,2026-08-20_03
189,7,Communication,With other gulper(s),17:24:30,17:26:11,100.8,2026-08-20_03
190,8,Communication,With client(s),17:25:27,17:31:52,384.4,2026-08-20_03
191,17,Rest,,17:25:30,17:28:50,199.8,2026-08-20_03
192,7,Rest,,17:26:11,17:28:59,168.2,2026-08-20_03
193,17,Fluidizing,Fetching water,17:28:50,17:30:56,125.7,2026-08-20_03
194,6,Communication,With other gulper(s),17:28:56,17:29:39,43.4,2026-08-20_03
195,7,Communication,With other gulper(s),17:28:59,17:31:01,122.4,2026-08-20_03
196,6,Fluidizing,Mixing,17:29:39,17:30:46,66.7,2026-08-20_03
197,6,Extraction,Pulling out trash,17:30:46,17:34:49,242.9,2026-08-20_03
198,17,Rest,,17:30:56,17:32:20,83.7,2026-08-20_03
199,7,Extraction,Pulling out trash,17:31:01,17:31:05,3.8,2026-08-20_03
200,7,Rest,,17:31:05,17:35:04,238.6,2026-08-20_03
201,8,Communication,With other gulper(s),17:31:52,17:32:24,32.1,2026-08-20_03
202,17,Fluidizing,Adding water,17:32:20,17:32:31,11.8,2026-08-20_03
203,8,Rest,,17:32:24,17:33:09,45.3,2026-08-20_03
204,17,Fluidizing,Fetching water,17:32:31,17:37:49,317.1,2026-08-20_03
205,8,Extraction,Removing sludge,17:33:09,17:37:29,259.7,2026-08-20_03
206,6,Fluidizing,Adding water,17:34:49,17:35:00,11.7,2026-08-20_03
207,6,Fluidizing,Mixing,17:35:00,17:36:52,111.8,2026-08-20_03
208,7,Disposal,,17:35:04,17:35:47,42.9,2026-08-20_03
209,7,Earthworks,Dig trench,17:35:47,17:37:25,98,2026-08-20_03
210,6,Equipment,Cleaning,17:36:52,17:37:43,50.9,2026-08-20_03
211,7,Disposal,,17:37:25,17:37:52,27.4,2026-08-20_03
212,8,Rest,,17:37:29,17:37:55,26.6,2026-08-20_03
213,6,Rest,,17:37:43,17:39:34,110.8,2026-08-20_03
214,17,Rest,,17:37:49,17:39:25,96.2,2026-08-20_03
215,7,Rest,,17:37:52,17:39:16,83.7,2026-08-20_03
216,8,Extraction,Removing sludge,17:37:55,17:48:37,641.7,2026-08-20_03
217,7,Disposal,,17:39:16,17:40:26,70.4,2026-08-20_03
218,17,Equipment,Maneuvering,17:39:25,17:40:22,57,2026-08-20_03
219,6,Equipment,Maneuvering,17:39:34,17:41:11,96.7,2026-08-20_03
220,17,Rest,,17:40:22,17:42:44,141.9,2026-08-20_03
221,7,Rest,,17:40:26,17:41:14,47.8,2026-08-20_03
222,6,Fluidizing,Mixing,17:41:11,17:42:59,108,2026-08-20_03
223,7,Disposal,,17:41:14,17:41:28,13.8,2026-08-20_03
224,7,Rest,,17:41:28,17:43:32,124.2,2026-08-20_03
225,17,Equipment,Maneuvering,17:42:44,17:44:31,107.9,2026-08-20_03
226,6,Extraction,Pulling out trash,17:42:59,17:45:43,164.7,2026-08-20_03
227,7,Disposal,,17:43:32,17:45:01,89.1,2026-08-20_03
228,17,Fluidizing,Fetching water,17:44:31,17:45:10,38.1,2026-08-20_03
229,7,Rest,,17:45:01,17:45:29,27.5,2026-08-20_03
230,17,Equipment,Cleaning,17:45:10,17:45:39,29,2026-08-20_03
231,7,Disposal,,17:45:29,17:46:29,60.5,2026-08-20_03
232,17,Rest,,17:45:39,17:46:14,35.3,2026-08-20_03
233,6,Disposal,,17:45:43,17:46:33,49.3,2026-08-20_03
234,17,Equipment,Cleaning,17:46:14,17:51:06,292.1,2026-08-20_03
235,7,Communication,With other gulper(s),17:46:29,17:49:12,162.5,2026-08-20_03
236,6,Rest,,17:46:33,17:48:34,121.3,2026-08-20_03
237,6,Equipment,Cleaning,17:48:34,17:49:18,44.2,2026-08-20_03
238,8,Rest,,17:48:37,17:49:26,49,2026-08-20_03
239,7,Superstructure,Cleaning,17:49:12,17:50:52,100.4,2026-08-20_03
240,6,Rest,,17:49:18,17:49:36,18,2026-08-20_03
241,8,Equipment,Maneuvering,17:49:26,17:49:59,33.1,2026-08-20_03
242,6,Equipment,Cleaning,17:49:36,17:50:58,82.3,2026-08-20_03
243,8,Earthworks,Fill trench,17:49:59,17:59:43,584.2,2026-08-20_03
244,7,Rest,,17:50:52,17:51:45,53,2026-08-20_03
245,6,Superstructure,Cleaning,17:50:58,17:53:02,124,2026-08-20_03
246,17,Earthworks,Fill trench,17:51:06,18:00:53,587.3,2026-08-20_03
247,7,Superstructure,Cleaning,17:51:45,17:55:26,220.7,2026-08-20_03
248,6,Equipment,Maneuvering,17:53:02,17:53:28,25.8,2026-08-20_03
249,6,Superstructure,Cleaning,17:53:28,17:54:07,39,2026-08-20_03
250,6,Rest,,17:54:07,17:55:41,93.5,2026-08-20_03
251,7,Rest,,17:55:26,17:57:58,151.8,2026-08-20_03
252,6,Equipment,Cleaning,17:55:41,17:56:17,36.3,2026-08-20_03
253,6,Fluidizing,Fetching water,17:56:17,17:58:08,111.3,2026-08-20_03
254,7,Equipment,Cleaning,17:57:58,18:10:28,750.5,2026-08-20_03
255,6,Rest,,17:58:08,17:58:35,27,2026-08-20_03
256,6,Earthworks,Fill trench,17:58:35,18:02:23,227.3,2026-08-20_03
257,8,Communication,With client(s),17:59:43,18:01:50,126.9,2026-08-20_03
258,17,Equipment,Maneuvering,18:00:53,18:02:15,81.5,2026-08-20_03
259,8,Earthworks,Fill trench,18:01:50,18:04:12,141.5,2026-08-20_03
260,17,Equipment,Cleaning,18:02:15,18:07:34,319.5,2026-08-20_03
261,6,Equipment,Maneuvering,18:02:23,18:07:39,316.3,2026-08-20_03
262,8,Equipment,Cleaning,18:04:12,18:05:45,93,2026-08-20_03
263,8,Rest,,18:05:45,18:08:29,164.6,2026-08-20_03
264,17,Equipment,Maneuvering,18:07:34,18:08:43,68.7,2026-08-20_03
265,6,Equipment,Cleaning,18:07:39,18:10:30,171.2,2026-08-20_03
266,8,Equipment,Cleaning,18:08:29,18:10:33,123.3,2026-08-20_03
267,17,Rest,,18:08:43,18:10:36,113.3,2026-08-20_03
268,7,Rest,,18:10:28,18:10:36,8.1,2026-08-20_03
269,6,Rest,,18:10:30,18:10:36,5.9,2026-08-20_03
270,8,Rest,,18:10:33,18:10:36,3.5,2026-08-20_03
1,6,Superstructure,Inspection,09:21:21,09:23:54,152.5,2026-08-22_01
2,8,Superstructure,Inspection,09:21:26,09:22:47,81.5,2026-08-22_01
3,7,Equipment,Maneuvering,09:21:52,09:22:58,66.2,2026-08-22_01
4,8,Fluidizing,Mixing,09:22:47,09:24:34,107,2026-08-22_01
5,7,Fluidizing,Fetching water,09:22:58,09:24:44,106.3,2026-08-22_01
6,6,Earthworks,Dig trench,09:23:54,09:33:35,581.5,2026-08-22_01
7,8,Fluidizing,Mixing,09:24:34,09:26:16,101.7,2026-08-22_01
8,7,Rest,,09:24:44,09:24:56,12,2026-08-22_01
9,7,Equipment,Maneuvering,09:24:56,09:26:03,67.2,2026-08-22_01
10,7,Rest,,09:26:03,09:27:51,107.4,2026-08-22_01
11,8,Fluidizing,Adding water,09:26:16,09:27:15,59,2026-08-22_01
12,8,Rest,,09:27:15,09:29:14,119.5,2026-08-22_01
13,7,Equipment,Maneuvering,09:27:51,09:30:00,129,2026-08-22_01
14,8,Superstructure,Modification,09:29:14,09:29:45,30.8,2026-08-22_01
15,8,Equipment,Maneuvering,09:29:45,09:31:59,134.3,2026-08-22_01
16,7,Rest,,09:30:00,09:30:23,23.5,2026-08-22_01
17,7,Equipment,Maneuvering,09:30:23,09:31:06,42.4,2026-08-22_01
18,7,Rest,,09:31:06,09:31:32,26.5,2026-08-22_01
19,7,Equipment,Maneuvering,09:31:32,09:31:51,19.3,2026-08-22_01
20,7,Earthworks,Dig trench,09:31:51,09:36:02,250.8,2026-08-22_01
21,8,Rest,,09:31:59,09:35:53,233.3,2026-08-22_01
22,6,Rest,,09:33:35,09:35:59,144,2026-08-22_01
23,8,Equipment,Maneuvering,09:35:53,09:36:14,21.7,2026-08-22_01
24,6,Equipment,Maneuvering,09:35:59,09:36:21,21.3,2026-08-22_01
25,7,Earthworks,Dig trench,09:36:02,09:37:11,69.2,2026-08-22_01
26,8,Fluidizing,Mixing,09:36:14,09:36:26,11.7,2026-08-22_01
27,6,Rest,,09:36:21,09:37:09,48.7,2026-08-22_01
28,8,Extraction,Pulling out trash,09:36:26,09:36:59,32.4,2026-08-22_01
29,8,Fluidizing,Mixing,09:36:59,09:40:05,186.1,2026-08-22_01
30,6,Earthworks,Dig trench,09:37:09,09:42:35,326.2,2026-08-22_01
31,7,Rest,,09:37:11,09:44:05,413.3,2026-08-22_01
32,8,Fluidizing,Fetching water,09:40:05,09:40:49,44.4,2026-08-22_01
33,8,Rest,,09:40:49,09:41:33,43.9,2026-08-22_01
34,8,Communication,With client(s),09:41:33,09:42:30,57.3,2026-08-22_01
35,8,Travel,On errand,09:42:30,09:46:18,227.5,2026-08-22_01
36,6,Rest,,09:42:35,09:43:29,54,2026-08-22_01
37,6,Earthworks,Dig trench,09:43:29,09:45:38,129,2026-08-22_01
38,7,Communication,With other gulper(s),09:44:05,09:46:21,136.2,2026-08-22_01
39,6,Equipment,Repairing,09:45:38,09:47:02,83.7,2026-08-22_01
40,8,Equipment,Maneuvering,09:46:18,09:47:16,58.6,2026-08-22_01
41,7,Rest,,09:46:21,09:47:08,47.1,2026-08-22_01
42,6,Earthworks,Dig trench,09:47:02,09:53:33,390.9,2026-08-22_01
43,7,Fluidizing,Fetching water,09:47:08,09:49:00,112.4,2026-08-22_01
44,8,Communication,With other gulper(s),09:47:16,09:48:04,47.6,2026-08-22_01
45,8,Fluidizing,Mixing,09:48:04,09:48:25,21.5,2026-08-22_01
46,8,Extraction,Pulling out trash,09:48:25,09:48:40,14.5,2026-08-22_01
47,8,Fluidizing,Mixing,09:48:40,09:48:55,14.9,2026-08-22_01
48,8,Equipment,Maneuvering,09:48:55,09:49:23,27.6,2026-08-22_01
49,7,Rest,,09:49:00,09:50:01,60.8,2026-08-22_01
50,8,Fluidizing,Mixing,09:49:23,09:50:28,65.4,2026-08-22_01
51,7,Fluidizing,Fetching water,09:50:01,09:50:35,33.8,2026-08-22_01
52,8,Extraction,Pulling out trash,09:50:28,09:52:58,150.1,2026-08-22_01
53,7,Rest,,09:50:35,09:51:21,46.1,2026-08-22_01
54,7,Fluidizing,Adding water,09:51:21,09:53:24,122.9,2026-08-22_01
55,8,Fluidizing,Mixing,09:52:58,09:54:27,88.8,2026-08-22_01
56,7,Rest,,09:53:24,09:53:41,17,2026-08-22_01
57,6,Rest,,09:53:33,09:54:41,67.8,2026-08-22_01
58,7,Fluidizing,Fetching water,09:53:41,09:54:44,63.4,2026-08-22_01
59,8,Extraction,Pulling out trash,09:54:27,09:55:51,83.9,2026-08-22_01
60,6,Earthworks,Dig trench,09:54:41,09:58:23,222.6,2026-08-22_01
61,7,Rest,,09:54:44,09:57:01,137.1,2026-08-22_01
62,8,Fluidizing,Mixing,09:55:51,09:57:39,108.5,2026-08-22_01
63,7,Fluidizing,Fetching water,09:57:01,09:57:21,19.4,2026-08-22_01
64,7,Rest,,09:57:21,10:00:38,197.2,2026-08-22_01
65,8,Extraction,Pulling out trash,09:57:39,09:58:12,32.7,2026-08-22_01
66,8,Fluidizing,Mixing,09:58:12,10:00:21,129.2,2026-08-22_01
67,6,Fluidizing,Fetching water,09:58:23,09:59:20,56.7,2026-08-22_01
68,6,Fluidizing,Adding water,09:59:20,09:59:24,4.2,2026-08-22_01
69,6,Rest,,09:59:24,10:00:35,70.8,2026-08-22_01
70,8,Equipment,Maneuvering,10:00:21,10:02:17,115.7,2026-08-22_01
71,6,Equipment,Maneuvering,10:00:35,10:01:01,25.4,2026-08-22_01
72,7,Equipment,Maneuvering,10:00:38,10:01:29,51.3,2026-08-22_01
73,6,Rest,,10:01:01,10:01:18,17,2026-08-22_01
74,6,Communication,With other gulper(s),10:01:18,10:01:20,2.2,2026-08-22_01
75,6,Communication,With client(s),10:01:20,10:03:18,118.5,2026-08-22_01
76,7,Rest,,10:01:29,10:16:14,884.7,2026-08-22_01
77,8,Communication,With other gulper(s),10:02:17,10:03:46,89.4,2026-08-22_01
78,6,Rest,,10:03:18,10:12:30,551.5,2026-08-22_01
79,8,Fluidizing,Mixing,10:03:46,10:04:33,46.6,2026-08-22_01
80,8,Extraction,Pulling out trash,10:04:33,10:06:37,123.7,2026-08-22_01
81,8,Fluidizing,Mixing,10:06:37,10:07:51,74,2026-08-22_01
82,8,Extraction,Pulling out trash,10:07:51,10:09:21,89.8,2026-08-22_01
83,8,Fluidizing,Mixing,10:09:21,10:13:01,220.5,2026-08-22_01
84,6,Fluidizing,Mixing,10:12:30,10:15:46,196.4,2026-08-22_01
85,8,Fluidizing,Mixing,10:13:01,10:13:09,7.7,2026-08-22_01
86,8,Communication,With client(s),10:13:09,10:13:37,28.7,2026-08-22_01
87,8,Equipment,Maneuvering,10:13:37,10:16:31,174,2026-08-22_01
88,6,Equipment,Maneuvering,10:15:46,10:27:49,722.7,2026-08-22_01
89,7,Fluidizing,Fetching water,10:16:14,10:19:56,221.6,2026-08-22_01
90,8,Rest,,10:16:31,10:17:16,44.2,2026-08-22_01
91,8,Fluidizing,Mixing,10:17:16,10:17:50,34.7,2026-08-22_01
92,8,Extraction,Pulling out trash,10:17:50,10:18:46,55.7,2026-08-22_01
93,8,Fluidizing,Mixing,10:18:46,10:24:43,356.7,2026-08-22_01
94,7,Rest,,10:19:56,10:24:50,294.6,2026-08-22_01
95,17,Equipment,Maneuvering,10:20:05,10:24:37,272.1,2026-08-22_01
